timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2536518,1,-7,-27,-11,-3,1,8,1
2536518,-1,-10,13,-4,-1,-5,-8,6
2545467,3,8,-8,2,0,-1,8,-3
2545467,-4,6,5,-2,-2,1,-2,5
2559756,-13,-12,-9,-2,-3,-2,-4,3
2559756,5,6,-5,-5,-2,-2,1,-5
2565758,-2,-17,3,8,4,0,2,-1
2565758,-2,-2,-15,-3,-6,-4,-16,-5
2582602,-8,-8,0,-6,-2,-2,5,4
2582602,1,4,-4,-4,1,1,24,-4
2584266,6,11,-5,0,-3,-1,5,4
2584266,2,-10,-6,15,5,-1,-3,-2
2595269,11,5,2,0,-1,-3,-6,12
2595269,-7,4,14,8,1,-4,-18,-11
2605268,-6,-10,-20,-25,-1,0,10,1
2605268,-11,-11,-13,-3,-3,-2,-1,-15
2619269,2,2,2,-5,-1,-4,0,0
2619269,6,-4,-13,6,-2,0,1,0
2625269,6,19,3,1,-5,-2,-4,-2
2625269,-10,-16,5,-2,2,1,1,2
2649269,-8,-12,-31,2,-2,0,0,-2
2649269,23,-2,4,-12,-1,-3,3,-5
2651269,-32,-11,-2,-4,-6,-2,-13,2
2651269,0,13,6,8,4,-1,16,-3
2655270,-14,-5,0,1,-3,-1,-17,4
2655270,-5,-5,-1,-3,-2,-2,-1,2
2665280,12,9,-5,-3,0,-1,1,0
2665280,9,0,4,0,-1,-1,-8,2
2679286,-17,-14,3,3,1,-1,2,-3
2679286,3,19,-2,-13,-3,-2,-3,-11
2685287,6,-10,1,7,2,-3,-8,-2
2685287,-11,0,-8,-14,-3,-3,-3,2
2702287,19,-2,3,5,-2,-1,7,-3
2702287,-8,-7,-1,1,-2,1,-6,2
2704288,18,7,-7,2,-3,-2,6,1
2704288,0,11,21,-2,-2,-2,-6,-1
2716323,-6,-18,-16,2,1,0,25,0
2716323,2,-6,9,-9,4,2,2,0
2725289,-5,10,-1,-1,-2,1,-19,-14
2725289,11,-5,6,7,0,-1,19,9
2739535,-26,-4,0,-3,-5,-5,-35,-6
2739535,1,17,12,1,-1,-1,10,-1
2745491,0,-13,-4,-1,1,0,5,-4
2745491,3,8,-16,-3,-2,0,-7,-3
2762746,-1,-4,10,-2,-2,-2,-1,-3
2762746,-4,-10,-6,0,-3,-3,-10,2
2764747,1,10,8,6,2,-2,0,-1
2764747,-3,-11,-7,-5,-4,-2,-8,-4
