timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2013279,-1,-18,-22,-5,-1,0,10,-1
2025287,-9,-2,12,-1,-1,-5,-2,4
2025287,1,4,-1,0,-3,-3,-31,-7
2033287,-4,0,-9,1,2,1,36,7
2033287,12,7,4,-2,-3,-3,-1,4
2047293,-6,4,-5,4,1,1,-7,-3
2047293,-4,-3,-6,-18,-5,-4,-14,0
2054289,-4,-6,0,25,-2,-3,2,-2
2054289,-5,-1,-14,-9,1,1,2,-5
2070294,-1,-5,14,11,-2,-2,-20,-3
2070294,-5,21,-38,1,-3,-2,0,-1
2072289,9,-13,-25,-71,-5,-2,6,11
2072289,-9,-12,29,57,2,0,-2,-5
2084290,13,-5,-20,-16,0,-3,-12,-3
2084290,-5,-13,25,-2,-4,-1,4,-3
2093290,1,9,-27,34,-6,3,-1,-15
2093290,-4,8,13,-68,10,2,-8,7
2107841,1,-3,-63,-3,-11,-6,-4,-2
2107841,-10,0,17,41,3,1,20,6
2115307,1,-1,-9,2,-12,-1,-26,-1
2115307,5,5,8,-23,8,3,19,-6
2131418,37,-6,11,-38,-3,-8,-22,-7
2131418,-20,-2,-11,-5,-3,-4,-34,7
2137312,8,1,15,38,-1,5,33,-1
2137312,-11,12,-22,-49,5,-3,1,31
2145312,-8,-23,-17,9,-9,-6,-20,-14
2145312,9,5,0,17,0,0,19,-8
2154383,-6,7,42,94,3,1,23,8
2154383,-5,-7,-36,-39,-4,-1,-16,-14
2168423,-10,11,-10,-57,2,4,58,4
2168423,5,3,20,10,0,-3,-11,-3
2181501,-14,-16,-15,-13,-5,-4,-21,-9
2181501,-4,12,-10,40,-10,-5,-2,1
2191416,-21,-8,3,10,0,0,-9,-12
2191416,12,7,4,-9,1,2,8,-3
2197387,0,-11,6,-31,3,-4,-2,-2
2197387,3,6,4,24,-2,0,0,-5
2205317,-8,6,28,57,4,3,15,4
2205317,0,-16,-23,-54,-6,-2,8,-5
2214017,2,4,-11,-35,2,-3,-17,2
2214017,-10,-21,12,22,-2,0,-9,-13
2228571,16,28,0,27,-1,0,0,5
2228571,-15,3,22,-12,1,2,8,6
2234532,-7,-15,-19,3,-2,-4,5,-11
2234532,-4,-1,1,-6,-4,-2,12,0
2250533,-1,5,12,12,7,8,9,-8
2250533,2,-7,1,4,1,-3,-20,-3
2257526,5,7,0,-34,-5,-3,-10,3
2257526,-41,-8,-17,31,-5,-2,21,-6
2265527,5,-2,4,-14,-2,-2,-3,4
2265527,-7,0,-2,6,1,-1,0,36
2273526,2,1,1,1,4,0,-15,-33
2273526,18,-5,10,-5,-5,-4,-7,-28
2287738,4,-1,-4,-2,0,-1,-3,-9
2287738,-30,-9,-1,-1,-2,-2,-2,-4
2295528,1,-1,-2,-8,-1,-1,-5,22
2295528,8,2,13,3,-2,2,-5,4
2311242,-9,-5,-5,-5,0,0,3,-2
2311242,19,6,3,8,-5,-3,-6,3
2317456,-7,-13,-14,-8,3,1,6,-2
2317456,2,4,11,4,-1,-2,-3,-5
2334457,-12,2,-1,4,1,-1,-4,1
2334457,6,-3,-5,-7,-2,1,3,-11
2335457,-6,5,-3,-7,-2,-5,-7,-4
2335457,3,-12,-7,2,-1,-1,2,-7
2348458,-3,-3,14,-2,-5,-3,-5,10
2348458,0,-3,0,3,-1,-4,-36,1
2355458,5,1,-2,-6,4,7,83,4
2355458,13,2,6,20,-3,-1,-4,6
2371459,-27,-2,-16,-40,0,-1,0,6
2371459,5,5,37,7,1,2,1,-12
2377459,-6,3,-12,14,-1,-3,-40,1
2377459,-1,3,-8,-16,-4,-2,-4,5
2393791,-2,-9,4,18,0,-1,6,-1
2393791,4,5,-4,-5,-2,-2,-2,-10
2396463,-4,-2,6,-3,0,-2,-14,3
2396463,5,-9,1,1,-2,-3,7,4
2407983,-4,14,0,-1,-1,-2,-15,-8
2407983,4,-15,-16,-1,-2,-2,1,2
2414977,4,-8,2,-6,-4,-5,-8,-4
2414977,-10,-4,-6,-2,1,0,17,-1
2430486,26,20,-1,-1,-1,-1,-24,-8
2430486,-3,-9,-2,3,3,4,16,11
2436486,-15,-12,0,-7,-2,-3,-21,2
2436486,1,-6,4,-5,-6,-6,-18,1
2453522,-10,-1,-3,4,-1,-4,-12,-3
2453522,12,11,-7,-4,-4,-2,17,-7
2455505,-5,-4,4,-4,-2,-2,-22,-20
2455505,0,-3,-6,0,0,0,-8,18
2467492,-2,-4,24,3,-3,1,12,-1
2467492,-4,-9,-44,-1,2,0,2,-9
2474492,15,15,34,0,0,-1,1,3
2474492,-1,-6,-16,-2,1,-3,-10,-7
2490528,-5,-1,5,1,-2,0,12,1
2490528,1,-25,-14,-4,-3,0,26,-2
2496488,-16,-10,-3,-7,-5,-8,-12,-1
2496488,9,16,2,4,2,1,5,-3
2514005,-2,-4,-5,0,0,-2,-12,4
2514005,13,12,12,0,0,0,41,7
2515506,3,-3,-10,-3,-5,-1,0,1
2515506,-15,-2,7,-2,-2,-2,-9,-2
2528511,-5,-8,-9,-2,-2,-2,2,2
2528511,-4,8,16,1,-3,-3,-23,-6
2534791,-6,-8,-15,-6,1,1,-2,-2
2534791,7,2,6,-2,-1,-3,-4,-1
2550780,-9,-11,-30,-4,-3,-3,-1,-3
2550780,-10,-1,0,0,-3,-3,-19,-13
2556727,0,-1,0,0,0,0,5,11
2556727,1,2,1,1,-1,-1,-10,3
2574514,-3,-6,-6,-3,1,-1,15,-5
2574514,10,16,16,-1,0,-1,-3,2
2575515,-23,5,-20,-3,-2,-2,-6,-6
2575515,-1,-12,8,-6,-4,-1,-13,-13
2588515,2,-38,4,2,1,2,33,16
2588515,-10,7,-11,-5,-4,-4,-23,-27
2595515,13,12,13,-1,0,0,12,13
2595515,24,2,-13,-1,-2,-3,-1,7
2611391,-19,17,3,-1,0,-2,-8,-1
2611391,-2,-15,-2,0,0,-3,-22,-2
2616732,-6,-5,-6,-1,-1,-1,-4,-4
2616732,9,-5,1,1,-1,0,7,0
2633491,3,6,6,-3,-4,-3,-9,-4
2633491,-1,1,5,-1,-1,-1,2,-1
2635455,1,0,-2,-4,-2,-3,13,-4
2635455,-12,-7,2,2,2,3,10,-1
2648456,3,3,-3,-2,-2,-5,-8,-6
2648456,-5,8,0,-4,-2,0,4,8
2655456,-14,-16,1,-1,-1,2,-6,-10
2655456,-3,5,0,0,0,-2,-22,0
2670498,1,5,3,2,0,2,17,9
2670498,1,1,-2,-3,-4,0,8,-5
2676463,6,5,1,-1,1,1,13,6
2676463,-7,-26,-14,-2,1,-1,7,0
2694458,4,15,-1,-4,-6,-5,-22,-9
2694458,-3,-7,12,3,3,1,-1,7
2695459,12,9,16,1,-1,-1,-8,0
2695459,-4,5,-18,1,0,0,-2,-7
2708398,6,-3,23,2,2,0,7,4
2708398,-3,4,-11,-2,-2,0,5,-4
